id,edge1,edge2,node1,node2,capacity,is_closed
3778,7556,7557,472,104,49999999000,0
3779,7558,7559,472,336,49999999000,0
3780,7560,7561,473,109,50000001000,0
3781,7562,7563,473,111,49999998000,0
3782,7564,7565,473,264,49999997000,0
3783,7566,7567,473,227,49999999000,0
3784,7568,7569,473,413,49999999000,0
3785,7570,7571,473,445,50000000000,0
3786,7572,7573,473,203,49999999000,0
3787,7574,7575,473,140,49999999000,0
3788,7576,7577,473,152,50000001000,0
3789,7578,7579,473,363,50000001000,0
3790,7580,7581,474,137,50000000000,0
3791,7582,7583,474,125,49999998000,0
3792,7584,7585,474,284,49999999000,0
3793,7586,7587,474,111,49999999000,0
3794,7588,7589,474,141,50000001000,0
3795,7590,7591,474,104,50000000000,0
3796,7592,7593,474,3,50000001000,0
3797,7594,7595,474,30,50000000000,0
3798,7596,7597,474,25,50000001000,0
3799,7598,7599,474,249,49999999000,0
3800,7600,7601,475,8,50000001000,0
3801,7602,7603,475,18,50000000000,0
3802,7604,7605,475,6,50000001000,0
3803,7606,7607,475,283,49999999000,0
3804,7608,7609,475,222,50000000000,0
3805,7610,7611,475,295,50000001000,0
3806,7612,7613,475,108,50000000000,0
3807,7614,7615,475,106,49999999000,0
3808,7616,7617,475,128,50000000000,0
3809,7618,7619,475,152,50000000000,0
3810,7620,7621,476,178,50000000000,0
3811,7622,7623,476,140,49999999000,0
3812,7624,7625,476,186,50000000000,0
3813,7626,7627,476,166,49999998000,0
3814,7628,7629,476,441,49999999000,0
3815,7630,7631,476,25,50000001000,0
3816,7632,7633,476,437,49999998000,0
3817,7634,7635,476,236,50000000000,0
3818,7636,7637,476,224,49999999000,0
3819,7638,7639,476,220,49999999000,0
3820,7640,7641,477,372,50000001000,0
3821,7642,7643,477,181,50000000000,0
3822,7644,7645,477,146,49999999000,0
3823,7646,7647,477,161,50000001000,0
3824,7648,7649,477,125,50000000000,0
3825,7650,7651,477,427,50000000000,0
3826,7652,7653,477,130,50000000000,0
3827,7654,7655,477,329,49999999000,0
3828,7656,7657,477,186,49999999000,0
3829,7658,7659,477,156,50000000000,0
3830,7660,7661,478,137,50000001000,0
3831,7662,7663,478,107,50000000000,0
3832,7664,7665,478,100,49999999000,0
3833,7666,7667,478,108,50000000000,0
3834,7668,7669,478,259,50000002000,0
3835,7670,7671,478,156,50000000000,0
3836,7672,7673,478,1,50000000000,0
3837,7674,7675,478,120,49999999000,0
3838,7676,7677,478,399,49999998000,0
3839,7678,7679,478,165,50000001000,0
3840,7680,7681,479,40,50000000000,0
3841,7682,7683,479,228,49999999000,0
3842,7684,7685,479,246,49999999000,0
3843,7686,7687,479,356,50000000000,0
3844,7688,7689,479,216,50000000000,0
3845,7690,7691,479,348,50000000000,0
3846,7692,7693,479,123,50000000000,0
3847,7694,7695,479,447,50000000000,0
3848,7696,7697,479,398,49999999000,0
3849,7698,7699,479,101,49999999000,0
3850,7700,7701,480,225,49999999000,0
3851,7702,7703,480,361,49999998000,0
3852,7704,7705,480,299,49999999000,0
3853,7706,7707,480,148,50000000000,0
3854,7708,7709,480,183,50000000000,0
3855,7710,7711,480,132,50000001000,0
3856,7712,7713,480,228,49999999000,0
3857,7714,7715,480,170,49999999000,0
3858,7716,7717,480,347,49999999000,0
3859,7718,7719,480,120,50000001000,0
3860,7720,7721,481,309,49999998000,0
3861,7722,7723,481,425,50000000000,0
3862,7724,7725,481,173,50000000000,0
3863,7726,7727,481,4,49999999000,0
3864,7728,7729,481,304,49999999000,0
3865,7730,7731,481,180,49999998000,0
3866,7732,7733,481,287,49999999000,0
3867,7734,7735,481,415,50000000000,0
3868,7736,7737,481,204,49999999000,0
3869,7738,7739,481,132,49999999000,0
3870,7740,7741,482,211,49999998000,0
3871,7742,7743,482,125,50000000000,0
3872,7744,7745,482,108,49999999000,0
3873,7746,7747,482,102,50000000000,0
3874,7748,7749,482,440,50000001000,0
3875,7750,7751,482,155,49999999000,0
3876,7752,7753,482,171,49999998000,0
3877,7754,7755,482,216,49999999000,0
3878,7756,7757,482,6,49999999000,0
3879,7758,7759,482,431,50000000000,0
3880,7760,7761,483,127,50000000000,0
3881,7762,7763,483,131,50000000000,0
3882,7764,7765,483,368,49999999000,0
3883,7766,7767,483,315,49999999000,0
3884,7768,7769,483,7,50000002000,0
3885,7770,7771,483,249,50000001000,0
3886,7772,7773,483,127,50000000000,0
3887,7774,7775,483,3,50000001000,0
3888,7776,7777,483,163,49999999000,0
3889,7778,7779,483,168,50000000000,0
3890,7780,7781,484,331,50000001000,0
3891,7782,7783,484,155,49999999000,0
3892,7784,7785,484,106,49999999000,0
3893,7786,7787,484,310,49999999000,0
3894,7788,7789,484,152,50000000000,0
3895,7790,7791,484,108,49999998000,0
3896,7792,7793,484,215,50000000000,0
3897,7794,7795,484,140,50000001000,0
3898,7796,7797,484,264,49999998000,0
3899,7798,7799,484,156,50000000000,0
3900,7800,7801,485,323,49999999000,0
3901,7802,7803,485,131,49999998000,0
3902,7804,7805,485,103,49999999000,0
3903,7806,7807,485,6,49999998000,0
3904,7808,7809,485,410,50000000000,0
3905,7810,7811,485,259,50000000000,0
3906,7812,7813,485,3,49999999000,0
3907,7814,7815,485,111,50000000000,0
3908,7816,7817,485,43,49999999000,0
3909,7818,7819,485,127,50000002000,0
3910,7820,7821,486,107,50000000000,0
3911,7822,7823,486,209,50000000000,0
3912,7824,7825,486,388,49999999000,0
3913,7826,7827,486,158,49999999000,0
3914,7828,7829,486,114,49999999000,0
3915,7830,7831,486,167,50000000000,0
3916,7832,7833,486,107,49999998000,0
3917,7834,7835,486,118,50000000000,0
3918,7836,7837,486,21,50000000000,0
3919,7838,7839,486,128,49999998000,0
3920,7840,7841,487,389,49999999000,0
3921,7842,7843,487,109,50000000000,0
3922,7844,7845,487,135,49999999000,0
3923,7846,7847,487,152,50000000000,0
3924,7848,7849,487,104,50000000000,0
3925,7850,7851,487,139,50000000000,0
3926,7852,7853,487,231,50000000000,0
3927,7854,7855,487,8,49999999000,0
3928,7856,7857,487,143,50000002000,0
3929,7858,7859,487,178,50000000000,0
3930,7860,7861,488,100,49999997000,0
3931,7862,7863,488,113,50000001000,0
3932,7864,7865,488,291,49999999000,0
3933,7866,7867,488,114,49999998000,0
3934,7868,7869,488,484,50000000000,0
3935,7870,7871,488,431,49999998000,0
3936,7872,7873,488,36,50000001000,0
3937,7874,7875,488,268,49999999000,0
3938,7876,7877,488,251,49999999000,0
3939,7878,7879,488,192,49999999000,0
3940,7880,7881,489,100,50000000000,0
3941,7882,7883,489,100,49999997000,0
3942,7884,7885,489,342,50000000000,0
3943,7886,7887,489,293,50000000000,0
3944,7888,7889,489,291,50000000000,0
3945,7890,7891,489,313,49999999000,0
3946,7892,7893,489,251,50000000000,0
3947,7894,7895,489,124,49999999000,0
3948,7896,7897,489,104,49999999000,0
3949,7898,7899,489,158,49999997000,0
3950,7900,7901,490,6,49999999000,0
3951,7902,7903,490,311,49999999000,0
3952,7904,7905,490,363,50000001000,0
3953,7906,7907,490,239,49999997000,0
3954,7908,7909,490,134,50000002000,0
3955,7910,7911,490,201,49999999000,0
3956,7912,7913,490,228,50000000000,0
3957,7914,7915,490,120,49999998000,0
3958,7916,7917,490,126,49999999000,0
3959,7918,7919,490,135,50000001000,0
3960,7920,7921,491,120,49999999000,0
3961,7922,7923,491,196,50000000000,0
3962,7924,7925,491,266,49999998000,0
3963,7926,7927,491,152,50000001000,0
3964,7928,7929,491,112,50000001000,0
3965,7930,7931,491,107,50000000000,0
3966,7932,7933,491,299,50000001000,0
3967,7934,7935,491,364,50000001000,0
3968,7936,7937,491,362,49999999000,0
3969,7938,7939,491,1,49999999000,0
3970,7940,7941,492,137,50000000000,0
3971,7942,7943,492,137,49999999000,0
3972,7944,7945,492,6,49999998000,0
3973,7946,7947,492,324,49999999000,0
3974,7948,7949,492,382,49999999000,0
3975,7950,7951,492,293,50000000000,0
3976,7952,7953,492,145,50000001000,0
3977,7954,7955,492,486,50000002000,0
3978,7956,7957,492,2,49999999000,0
3979,7958,7959,492,9,49999998000,0
3980,7960,7961,493,24,50000001000,0
3981,7962,7963,493,192,49999998000,0
3982,7964,7965,493,251,50000001000,0
3983,7966,7967,493,24,50000001000,0
3984,7968,7969,493,373,49999998000,0
3985,7970,7971,493,154,49999998000,0
3986,7972,7973,493,440,49999998000,0
3987,7974,7975,493,117,49999998000,0
3988,7976,7977,493,255,49999999000,0
3989,7978,7979,493,298,49999999000,0
3990,7980,7981,494,103,49999998000,0
3991,7982,7983,494,102,50000001000,0
3992,7984,7985,494,126,50000001000,0
3993,7986,7987,494,460,49999999000,0
3994,7988,7989,494,473,49999999000,0
3995,7990,7991,494,116,50000001000,0
3996,7992,7993,494,19,49999998000,0
3997,7994,7995,494,1,50000000000,0
3998,7996,7997,494,107,49999999000,0
3999,7998,7999,494,415,50000002000,0
4000,8000,8001,495,143,49999998000,0
4001,8002,8003,495,129,49999998000,0
4002,8004,8005,495,325,49999998000,0
4003,8006,8007,495,156,50000000000,0
4004,8008,8009,495,491,50000001000,0
4005,8010,8011,495,143,49999999000,0
4006,8012,8013,495,267,50000000000,0
4007,8014,8015,495,170,49999998000,0
4008,8016,8017,495,428,50000000000,0
4009,8018,8019,495,128,50000001000,0
4010,8020,8021,496,247,49999998000,0
4011,8022,8023,496,334,49999999000,0
4012,8024,8025,496,2,50000000000,0
4013,8026,8027,496,181,50000000000,0
4014,8028,8029,496,31,50000000000,0
4015,8030,8031,496,249,49999998000,0
4016,8032,8033,496,197,50000000000,0
4017,8034,8035,496,169,49999999000,0
4018,8036,8037,496,373,49999999000,0
4019,8038,8039,496,329,50000000000,0
4020,8040,8041,497,194,49999999000,0
4021,8042,8043,497,145,49999998000,0
4022,8044,8045,497,447,49999999000,0
4023,8046,8047,497,42,49999997000,0
4024,8048,8049,497,139,50000000000,0
4025,8050,8051,497,108,50000000000,0
4026,8052,8053,497,21,49999999000,0
4027,8054,8055,497,270,49999999000,0
4028,8056,8057,497,150,49999999000,0
4029,8058,8059,497,345,49999999000,0
4030,8060,8061,498,301,50000000000,0
4031,8062,8063,498,130,50000001000,0
4032,8064,8065,498,435,50000000000,0
4033,8066,8067,498,100,50000000000,0
4034,8068,8069,498,239,50000001000,0
4035,8070,8071,498,120,49999999000,0
4036,8072,8073,498,170,50000000000,0
4037,8074,8075,498,110,50000001000,0
4038,8076,8077,498,8,50000001000,0
4039,8078,8079,498,104,50000000000,0
4040,8080,8081,499,178,50000000000,0
4041,8082,8083,499,181,49999997000,0
4042,8084,8085,499,154,49999998000,0
4043,8086,8087,499,330,50000000000,0
4044,8088,8089,499,101,49999999000,0
4045,8090,8091,499,328,50000000000,0
4046,8092,8093,499,231,49999998000,0
4047,8094,8095,499,121,50000001000,0
4048,8096,8097,499,446,49999998000,0
4049,8098,8099,499,179,50000002000,0
4050,8100,8101,500,236,49999998000,0
4051,8102,8103,500,3,50000001000,0
4052,8104,8105,500,441,49999999000,0
4053,8106,8107,500,277,49999998000,0
4054,8108,8109,500,172,50000000000,0
4055,8110,8111,500,254,50000001000,0
4056,8112,8113,500,169,50000001000,0
4057,8114,8115,500,152,50000001000,0
4058,8116,8117,500,329,49999999000,0
4059,8118,8119,500,123,49999999000,0
4060,8120,8121,501,159,49999999000,0
4061,8122,8123,501,322,50000001000,0
4062,8124,8125,501,136,49999998000,0
4063,8126,8127,501,111,49999999000,0
4064,8128,8129,501,341,50000001000,0
4065,8130,8131,501,162,49999998000,0
4066,8132,8133,501,220,49999999000,0
4067,8134,8135,501,116,49999999000,0
4068,8136,8137,501,286,49999999000,0
4069,8138,8139,501,315,50000001000,0
4070,8140,8141,502,155,49999999000,0
4071,8142,8143,502,8,50000000000,0
4072,8144,8145,502,441,50000000000,0
4073,8146,8147,502,456,50000000000,0
4074,8148,8149,502,25,50000000000,0
4075,8150,8151,502,145,50000000000,0
4076,8152,8153,502,355,50000001000,0
4077,8154,8155,502,9,49999997000,0
4078,8156,8157,502,24,49999998000,0
4079,8158,8159,502,275,49999999000,0
4080,8160,8161,503,493,49999998000,0
4081,8162,8163,503,501,50000000000,0
4082,8164,8165,503,166,50000001000,0
4083,8166,8167,503,310,50000000000,0
4084,8168,8169,503,188,50000000000,0
4085,8170,8171,503,322,50000001000,0
4086,8172,8173,503,463,50000000000,0
4087,8174,8175,503,354,49999998000,0
4088,8176,8177,503,42,49999998000,0
4089,8178,8179,503,145,50000000000,0
4090,8180,8181,504,186,49999998000,0
4091,8182,8183,504,316,49999999000,0
4092,8184,8185,504,226,49999999000,0
4093,8186,8187,504,118,49999999000,0
4094,8188,8189,504,231,49999998000,0
4095,8190,8191,504,477,50000000000,0
4096,8192,8193,504,116,50000000000,0
4097,8194,8195,504,32,49999998000,0
4098,8196,8197,504,32,49999998000,0
4099,8198,8199,504,325,50000000000,0
4100,8200,8201,505,270,49999999000,0
4101,8202,8203,505,348,50000001000,0
4102,8204,8205,505,424,50000001000,0
4103,8206,8207,505,363,50000000000,0
4104,8208,8209,505,143,50000001000,0
4105,8210,8211,505,312,50000001000,0
4106,8212,8213,505,293,49999998000,0
4107,8214,8215,505,453,49999999000,0
4108,8216,8217,505,281,50000001000,0
4109,8218,8219,505,274,50000001000,0
4110,8220,8221,506,300,50000000000,0
4111,8222,8223,506,463,50000000000,0
4112,8224,8225,506,330,49999999000,0
4113,8226,8227,506,259,49999999000,0
4114,8228,8229,506,237,50000000000,0
4115,8230,8231,506,36,50000000000,0
4116,8232,8233,506,121,49999999000,0
4117,8234,8235,506,124,50000001000,0
4118,8236,8237,506,138,50000000000,0
4119,8238,8239,506,109,49999998000,0
4120,8240,8241,507,147,49999999000,0
4121,8242,8243,507,391,49999997000,0
4122,8244,8245,507,332,50000001000,0
4123,8246,8247,507,361,50000000000,0
4124,8248,8249,507,145,50000000000,0
4125,8250,8251,507,103,50000000000,0
4126,8252,8253,507,251,50000000000,0
4127,8254,8255,507,122,49999998000,0
4128,8256,8257,507,123,49999999000,0
4129,8258,8259,507,498,50000000000,0
4130,8260,8261,508,253,50000001000,0
4131,8262,8263,508,8,49999999000,0
4132,8264,8265,508,255,50000000000,0
4133,8266,8267,508,161,49999999000,0
4134,8268,8269,508,444,50000001000,0
4135,8270,8271,508,215,49999998000,0
4136,8272,8273,508,195,50000002000,0
4137,8274,8275,508,44,50000000000,0
4138,8276,8277,508,101,49999997000,0
4139,8278,8279,508,436,50000000000,0
4140,8280,8281,509,101,50000000000,0
4141,8282,8283,509,232,49999999000,0
4142,8284,8285,509,131,49999998000,0
4143,8286,8287,509,176,50000000000,0
4144,8288,8289,509,187,50000000000,0
4145,8290,8291,509,340,50000001000,0
4146,8292,8293,509,330,49999998000,0
4147,8294,8295,509,506,49999998000,0
4148,8296,8297,509,187,49999999000,0
4149,8298,8299,509,106,49999998000,0
4150,8300,8301,510,392,49999999000,0
4151,8302,8303,510,221,50000001000,0
4152,8304,8305,510,251,50000000000,0
4153,8306,8307,510,465,49999999000,0
4154,8308,8309,510,483,50000000000,0
4155,8310,8311,510,24,49999999000,0
4156,8312,8313,510,39,50000000000,0
4157,8314,8315,510,105,49999999000,0
4158,8316,8317,510,123,50000000000,0
4159,8318,8319,510,332,49999999000,0
4160,8320,8321,511,25,50000000000,0
4161,8322,8323,511,152,49999999000,0
4162,8324,8325,511,112,49999999000,0
4163,8326,8327,511,231,49999997000,0
4164,8328,8329,511,501,50000001000,0
4165,8330,8331,511,295,50000001000,0
4166,8332,8333,511,224,49999998000,0
4167,8334,8335,511,234,49999998000,0
4168,8336,8337,511,108,50000001000,0
4169,8338,8339,511,156,49999999000,0
4170,8340,8341,512,40,49999999000,0
4171,8342,8343,512,290,50000001000,0
4172,8344,8345,512,349,50000000000,0
4173,8346,8347,512,469,49999999000,0
4174,8348,8349,512,214,49999999000,0
4175,8350,8351,512,106,49999999000,0
4176,8352,8353,512,133,50000000000,0
4177,8354,8355,512,4,49999999000,0
4178,8356,8357,512,147,50000000000,0
4179,8358,8359,512,118,49999999000,0
4180,8360,8361,513,13,49999999000,0
4181,8362,8363,513,269,50000001000,0
4182,8364,8365,513,276,49999998000,0
4183,8366,8367,513,265,50000000000,0
4184,8368,8369,513,158,49999999000,0
4185,8370,8371,513,120,49999999000,0
4186,8372,8373,513,131,49999999000,0
4187,8374,8375,513,167,49999998000,0
4188,8376,8377,513,220,50000001000,0
4189,8378,8379,513,151,50000001000,0
4190,8380,8381,514,211,50000001000,0
4191,8382,8383,514,150,50000000000,0
4192,8384,8385,514,175,50000000000,0
4193,8386,8387,514,242,50000000000,0
4194,8388,8389,514,227,49999999000,0
4195,8390,8391,514,119,49999997000,0
4196,8392,8393,514,328,50000002000,0
4197,8394,8395,514,25,50000001000,0
4198,8396,8397,514,407,49999999000,0
4199,8398,8399,514,150,50000000000,0
4200,8400,8401,515,158,50000000000,0
4201,8402,8403,515,274,50000000000,0
4202,8404,8405,515,6,50000000000,0
4203,8406,8407,515,8,50000000000,0
4204,8408,8409,515,144,50000000000,0
4205,8410,8411,515,228,50000000000,0
4206,8412,8413,515,4,50000000000,0
4207,8414,8415,515,210,50000000000,0
4208,8416,8417,515,105,50000001000,0
4209,8418,8419,515,420,50000000000,0
4210,8420,8421,516,264,50000000000,0
4211,8422,8423,516,207,50000001000,0
4212,8424,8425,516,228,49999999000,0
4213,8426,8427,516,382,50000001000,0
4214,8428,8429,516,40,50000001000,0
4215,8430,8431,516,484,50000000000,0
4216,8432,8433,516,437,50000000000,0
4217,8434,8435,516,15,49999999000,0
4218,8436,8437,516,286,49999999000,0
4219,8438,8439,516,31,49999998000,0
4220,8440,8441,517,4,50000000000,0
4221,8442,8443,517,176,49999999000,0
4222,8444,8445,517,418,49999997000,0
4223,8446,8447,517,359,50000001000,0
4224,8448,8449,517,180,49999999000,0
4225,8450,8451,517,446,50000001000,0
4226,8452,8453,517,445,50000000000,0
4227,8454,8455,517,335,50000000000,0
4228,8456,8457,517,102,50000000000,0
4229,8458,8459,517,446,50000001000,0
4230,8460,8461,518,8,50000001000,0
4231,8462,8463,518,32,49999999000,0
4232,8464,8465,518,268,49999999000,0
4233,8466,8467,518,349,49999999000,0
4234,8468,8469,518,234,49999999000,0
4235,8470,8471,518,4,49999998000,0
4236,8472,8473,518,283,50000001000,0
4237,8474,8475,518,419,50000002000,0
4238,8476,8477,518,132,49999999000,0
4239,8478,8479,518,100,49999999000,0
4240,8480,8481,519,258,49999999000,0
4241,8482,8483,519,140,50000000000,0
4242,8484,8485,519,509,49999999000,0
4243,8486,8487,519,365,49999999000,0
4244,8488,8489,519,147,49999999000,0
4245,8490,8491,519,131,50000000000,0
4246,8492,8493,519,450,50000000000,0
4247,8494,8495,519,271,50000000000,0
4248,8496,8497,519,163,50000002000,0
4249,8498,8499,519,161,50000002000,0
4250,8500,8501,520,195,50000000000,0
4251,8502,8503,520,188,50000000000,0
4252,8504,8505,520,36,50000001000,0
4253,8506,8507,520,117,49999999000,0
4254,8508,8509,520,369,50000000000,0
4255,8510,8511,520,108,50000000000,0
4256,8512,8513,520,324,49999999000,0
4257,8514,8515,520,334,49999997000,0
4258,8516,8517,520,212,50000000000,0
4259,8518,8519,520,242,50000001000,0
4260,8520,8521,521,355,50000000000,0
4261,8522,8523,521,418,49999999000,0
4262,8524,8525,521,109,50000000000,0
4263,8526,8527,521,196,50000000000,0
4264,8528,8529,521,8,50000000000,0
4265,8530,8531,521,100,49999998000,0
4266,8532,8533,521,2,50000000000,0
4267,8534,8535,521,196,50000000000,0
4268,8536,8537,521,390,49999999000,0
4269,8538,8539,521,237,50000002000,0
4270,8540,8541,522,161,49999999000,0
4271,8542,8543,522,114,50000000000,0
4272,8544,8545,522,104,49999998000,0
4273,8546,8547,522,192,50000001000,0
4274,8548,8549,522,349,50000001000,0
4275,8550,8551,522,40,49999998000,0
4276,8552,8553,522,132,50000000000,0
4277,8554,8555,522,320,49999999000,0
4278,8556,8557,522,233,49999999000,0
4279,8558,8559,522,100,50000000000,0
4280,8560,8561,523,441,49999997000,0
4281,8562,8563,523,101,49999999000,0
4282,8564,8565,523,114,49999999000,0
4283,8566,8567,523,248,50000000000,0
4284,8568,8569,523,227,50000000000,0
4285,8570,8571,523,108,49999999000,0
4286,8572,8573,523,149,50000000000,0
4287,8574,8575,523,40,49999999000,0
4288,8576,8577,523,230,49999999000,0
4289,8578,8579,523,152,49999999000,0
4290,8580,8581,524,159,50000000000,0
4291,8582,8583,524,443,50000000000,0
4292,8584,8585,524,419,50000001000,0
4293,8586,8587,524,36,50000001000,0
4294,8588,8589,524,118,49999999000,0
4295,8590,8591,524,258,49999998000,0
4296,8592,8593,524,261,50000000000,0
4297,8594,8595,524,179,49999998000,0
4298,8596,8597,524,434,49999999000,0
4299,8598,8599,524,129,50000000000,0
4300,8600,8601,525,103,49999998000,0
4301,8602,8603,525,162,50000000000,0
4302,8604,8605,525,261,49999999000,0
