id,channel_id,counter_edge_id,from_node_id,to_node_id,balance,fee_base,fee_proportional,min_htlc,timelock
12703,6351,12702,526,730,25000000000,1375,2,10,60
12704,6352,12705,730,103,24999999000,3370,1,0,96
12705,6352,12704,103,730,25000000000,3634,7,10,38
12706,6353,12707,730,447,24999999000,3003,3,0,18
12707,6353,12706,447,730,25000000000,3529,2,0,75
12708,6354,12709,730,304,25000000000,1562,1,1000,88
12709,6354,12708,304,730,25000000000,3686,4,0,96
12710,6355,12711,730,25,25000000000,4792,9,0,51
12711,6355,12710,25,730,25000000000,2404,4,0,67
12712,6356,12713,730,164,25000000000,1709,8,0,74
12713,6356,12712,164,730,25000000000,4961,5,0,81
12714,6357,12715,730,173,24999999000,3560,9,0,81
12715,6357,12714,173,730,24999999000,3228,5,0,17
12716,6358,12717,730,177,25000000000,3172,9,0,52
12717,6358,12716,177,730,25000001000,1573,8,0,91
12718,6359,12719,730,102,25000000000,3715,9,0,51
12719,6359,12718,102,730,25000001000,4621,4,0,83
12720,6360,12721,731,653,24999999000,2200,7,0,79
12721,6360,12720,653,731,25000000000,1599,3,10,21
12722,6361,12723,731,417,24999999000,4648,9,0,46
12723,6361,12722,417,731,25000000000,4896,6,100,96
12724,6362,12725,731,462,25000000000,1353,9,0,72
12725,6362,12724,462,731,25000001000,3611,8,0,62
12726,6363,12727,731,127,24999999000,3685,8,0,39
12727,6363,12726,127,731,24999999000,2013,8,10,41
12728,6364,12729,731,346,24999999000,1826,9,0,89
12729,6364,12728,346,731,25000000000,2866,3,0,10
12730,6365,12731,731,271,24999999000,2876,7,0,75
12731,6365,12730,271,731,25000000000,3396,5,1000,11
12732,6366,12733,731,22,24999999000,1684,3,0,26
12733,6366,12732,22,731,25000000000,1477,1,0,44
12734,6367,12735,731,664,24999999000,3510,4,0,16
12735,6367,12734,664,731,25000000000,4239,3,0,56
12736,6368,12737,731,169,24999999000,2758,9,0,12
12737,6368,12736,169,731,25000000000,3368,9,10,25
12738,6369,12739,731,145,24999999000,1638,3,0,25
12739,6369,12738,145,731,25000000000,1749,9,100,76
12740,6370,12741,732,112,24999999000,4750,8,0,71
12741,6370,12740,112,732,25000000000,1052,7,10,97
12742,6371,12743,732,322,24999999000,2409,6,0,78
12743,6371,12742,322,732,25000000000,3667,2,0,25
12744,6372,12745,732,19,24999999000,4492,3,0,87
12745,6372,12744,19,732,24999999000,4735,7,0,73
12746,6373,12747,732,300,24999999000,4590,9,0,12
12747,6373,12746,300,732,24999999000,4821,5,10,22
12748,6374,12749,732,648,25000000000,1640,4,0,86
12749,6374,12748,648,732,25000001000,2843,2,0,79
12750,6375,12751,732,433,24999999000,1636,4,0,80
12751,6375,12750,433,732,25000000000,3029,8,0,31
12752,6376,12753,732,392,25000000000,2311,1,0,31
12753,6376,12752,392,732,25000001000,4666,6,0,50
12754,6377,12755,732,141,25000000000,3210,1,10,61
12755,6377,12754,141,732,25000000000,1498,3,0,14
12756,6378,12757,732,121,24999999000,1582,1,10,22
12757,6378,12756,121,732,25000000000,1663,9,0,88
12758,6379,12759,732,577,25000000000,3133,7,10,74
12759,6379,12758,577,732,25000000000,2425,8,0,94
12760,6380,12761,733,2,25000000000,2838,2,0,41
12761,6380,12760,2,733,25000000000,2210,1,0,93
12762,6381,12763,733,422,25000000000,2043,6,0,43
12763,6381,12762,422,733,25000001000,2222,6,0,51
12764,6382,12765,733,306,25000000000,1384,5,100,82
12765,6382,12764,306,733,25000000000,3541,4,10,59
12766,6383,12767,733,203,25000000000,2490,7,0,87
12767,6383,12766,203,733,25000001000,1678,9,10,86
12768,6384,12769,733,625,25000000000,4722,2,0,55
12769,6384,12768,625,733,25000000000,2695,8,0,54
12770,6385,12771,733,259,24999999000,1463,4,0,33
12771,6385,12770,259,733,25000000000,2772,2,0,75
12772,6386,12773,733,252,25000000000,4863,2,0,75
12773,6386,12772,252,733,25000000000,3841,6,0,52
12774,6387,12775,733,182,25000000000,2934,6,0,18
12775,6387,12774,182,733,25000000000,4658,1,1000,22
12776,6388,12777,733,657,24999999000,3653,6,0,68
12777,6388,12776,657,733,25000000000,2572,5,0,78
12778,6389,12779,733,247,24999999000,4943,9,0,46
12779,6389,12778,247,733,24999999000,1600,4,100,59
12780,6390,12781,734,106,25000000000,2068,6,0,27
12781,6390,12780,106,734,25000000000,2948,2,0,29
12782,6391,12783,734,194,25000000000,2748,6,0,68
12783,6391,12782,194,734,25000000000,4508,4,0,34
12784,6392,12785,734,715,24999999000,2493,6,0,17
12785,6392,12784,715,734,24999999000,4099,2,10,56
12786,6393,12787,734,266,25000001000,2234,2,100,80
12787,6393,12786,266,734,25000001000,3364,4,0,25
12788,6394,12789,734,237,25000000000,1251,6,10,49
12789,6394,12788,237,734,25000001000,4530,2,10,41
12790,6395,12791,734,618,25000000000,2377,6,0,14
12791,6395,12790,618,734,25000000000,2582,4,0,46
12792,6396,12793,734,398,24999998000,4567,7,0,28
12793,6396,12792,398,734,24999999000,4403,2,0,57
12794,6397,12795,734,128,24999999000,4385,1,0,97
12795,6397,12794,128,734,25000000000,3454,3,0,93
12796,6398,12797,734,136,24999999000,2055,9,0,49
12797,6398,12796,136,734,24999999000,2144,6,0,88
12798,6399,12799,734,457,25000000000,1174,1,0,12
12799,6399,12798,457,734,25000001000,2531,9,10,53
12800,6400,12801,735,133,24999999000,4349,3,0,78
12801,6400,12800,133,735,25000000000,2802,8,0,48
12802,6401,12803,735,134,24999999000,1360,7,10,70
12803,6401,12802,134,735,24999999000,2119,3,10,89
12804,6402,12805,735,416,25000000000,2079,3,10,95
12805,6402,12804,416,735,25000000000,2835,8,0,87
12806,6403,12807,735,293,25000001000,2742,3,0,53
12807,6403,12806,293,735,25000002000,1479,9,0,83
12808,6404,12809,735,578,25000001000,3125,3,0,87
12809,6404,12808,578,735,25000001000,2819,6,0,36
12810,6405,12811,735,593,25000000000,4466,5,0,98
12811,6405,12810,593,735,25000001000,2038,8,0,34
12812,6406,12813,735,655,25000000000,3007,4,0,81
12813,6406,12812,655,735,25000001000,3786,7,0,87
12814,6407,12815,735,202,24999999000,4338,2,100,52
12815,6407,12814,202,735,25000000000,1967,1,0,83
12816,6408,12817,735,19,25000000000,2907,7,0,56
12817,6408,12816,19,735,25000001000,2978,6,0,68
12818,6409,12819,735,582,25000000000,1826,1,0,40
12819,6409,12818,582,735,25000001000,3656,5,10,83
12820,6410,12821,736,325,24999999000,2680,9,0,67
12821,6410,12820,325,736,25000000000,2118,3,0,14
12822,6411,12823,736,164,24999999000,1328,8,0,55
12823,6411,12822,164,736,25000000000,2113,5,10,90
12824,6412,12825,736,445,24999999000,1510,9,0,22
12825,6412,12824,445,736,24999999000,4341,2,0,56
12826,6413,12827,736,133,24999999000,2114,7,0,14
12827,6413,12826,133,736,25000000000,4386,3,10,85
12828,6414,12829,736,158,25000000000,3685,4,0,82
12829,6414,12828,158,736,25000001000,4704,3,10,23
12830,6415,12831,736,273,24999999000,4787,2,0,45
12831,6415,12830,273,736,25000000000,1493,1,0,15
12832,6416,12833,736,625,25000001000,2924,2,0,73
12833,6416,12832,625,736,25000001000,4193,1,10,77
12834,6417,12835,736,191,24999999000,4489,1,0,66
12835,6417,12834,191,736,24999999000,1227,7,0,54
12836,6418,12837,736,371,25000000000,2044,2,1000,74
12837,6418,12836,371,736,25000000000,4091,2,10,68
12838,6419,12839,736,647,24999999000,1001,3,0,67
12839,6419,12838,647,736,25000000000,2752,2,1000,28
12840,6420,12841,737,413,24999999000,4076,2,0,30
12841,6420,12840,413,737,25000000000,3782,1,0,88
12842,6421,12843,737,260,24999999000,4761,3,0,22
12843,6421,12842,260,737,24999999000,4332,2,0,33
12844,6422,12845,737,170,25000000000,2742,3,0,47
12845,6422,12844,170,737,25000000000,2152,5,0,67
12846,6423,12847,737,112,25000000000,1921,5,1000,99
12847,6423,12846,112,737,25000000000,2217,7,0,13
12848,6424,12849,737,15,24999999000,4559,1,1000,43
12849,6424,12848,15,737,25000000000,4467,8,10,90
12850,6425,12851,737,375,24999999000,1873,7,0,11
12851,6425,12850,375,737,25000000000,3903,5,0,97
12852,6426,12853,737,544,24999999000,2003,5,0,89
12853,6426,12852,544,737,24999999000,2945,6,0,55
12854,6427,12855,737,458,24999999000,2231,5,10,12
12855,6427,12854,458,737,25000000000,4431,3,0,85
12856,6428,12857,737,296,25000000000,2983,2,10,62
12857,6428,12856,296,737,25000000000,1161,3,0,75
12858,6429,12859,737,560,24999999000,3388,6,0,18
12859,6429,12858,560,737,25000000000,1904,2,0,21
12860,6430,12861,738,252,25000000000,2584,8,10,76
12861,6430,12860,252,738,25000001000,2468,4,10,40
12862,6431,12863,738,490,24999999000,3407,6,0,99
12863,6431,12862,490,738,24999999000,2053,6,0,59
12864,6432,12865,738,39,25000000000,1657,4,0,56
12865,6432,12864,39,738,25000000000,1134,2,0,80
12866,6433,12867,738,135,25000000000,2777,2,0,68
12867,6433,12866,135,738,25000000000,2148,4,1000,47
12868,6434,12869,738,476,24999999000,2020,7,0,37
12869,6434,12868,476,738,25000000000,3650,4,0,37
12870,6435,12871,738,382,25000000000,3138,4,0,70
12871,6435,12870,382,738,25000000000,4577,3,0,30
12872,6436,12873,738,105,25000000000,3790,9,100,68
12873,6436,12872,105,738,25000000000,2121,3,0,56
12874,6437,12875,738,117,25000000000,4460,2,0,73
12875,6437,12874,117,738,25000000000,1430,3,0,16
12876,6438,12877,738,31,25000000000,2911,1,0,65
12877,6438,12876,31,738,25000000000,2036,9,0,46
12878,6439,12879,738,201,25000000000,2438,1,0,45
12879,6439,12878,201,738,25000000000,1418,1,10,76
12880,6440,12881,739,260,25000001000,4045,9,1000,18
12881,6440,12880,260,739,25000001000,3381,5,10,31
12882,6441,12883,739,130,25000000000,1873,8,10,75
12883,6441,12882,130,739,25000000000,4201,3,0,13
12884,6442,12885,739,101,25000000000,4542,8,0,56
12885,6442,12884,101,739,25000000000,2765,3,0,52
12886,6443,12887,739,107,24999999000,1865,9,0,30
12887,6443,12886,107,739,25000000000,1050,8,100,71
12888,6444,12889,739,45,25000000000,4624,2,10,71
12889,6444,12888,45,739,25000000000,3210,3,10,36
12890,6445,12891,739,550,25000000000,2639,4,0,76
12891,6445,12890,550,739,25000000000,2356,7,0,57
12892,6446,12893,739,212,24999999000,1570,5,0,38
12893,6446,12892,212,739,25000000000,3211,9,0,70
12894,6447,12895,739,1,25000000000,4694,1,10,68
12895,6447,12894,1,739,25000000000,3050,1,0,37
12896,6448,12897,739,265,24999999000,1985,5,1000,54
12897,6448,12896,265,739,25000000000,1022,2,0,22
12898,6449,12899,739,289,25000000000,2584,1,0,29
12899,6449,12898,289,739,25000000000,3570,9,0,40
12900,6450,12901,740,713,24999999000,4053,2,10,54
12901,6450,12900,713,740,24999999000,1408,7,0,73
12902,6451,12903,740,567,24999999000,3957,2,0,19
12903,6451,12902,567,740,24999999000,1190,9,0,64
12904,6452,12905,740,532,25000001000,4788,1,0,69
12905,6452,12904,532,740,25000001000,1849,9,10,35
12906,6453,12907,740,569,24999999000,2087,8,0,88
12907,6453,12906,569,740,24999999000,2921,3,0,56
12908,6454,12909,740,231,24999999000,3849,2,0,59
12909,6454,12908,231,740,24999999000,2543,1,0,86
12910,6455,12911,740,715,25000000000,2597,5,1000,92
12911,6455,12910,715,740,25000000000,1889,4,0,29
12912,6456,12913,740,6,24999999000,4838,8,0,80
12913,6456,12912,6,740,25000000000,2390,5,0,74
12914,6457,12915,740,287,24999999000,3424,5,10,42
12915,6457,12914,287,740,25000000000,2118,2,0,63
12916,6458,12917,740,25,24999999000,3735,7,0,80
12917,6458,12916,25,740,25000000000,3164,4,0,23
12918,6459,12919,740,214,25000000000,3943,2,10,77
12919,6459,12918,214,740,25000000000,3229,6,0,83
12920,6460,12921,741,601,25000000000,1694,3,0,44
12921,6460,12920,601,741,25000000000,1272,5,0,14
12922,6461,12923,741,145,25000000000,3421,8,0,79
12923,6461,12922,145,741,25000000000,3601,5,1000,30
12924,6462,12925,741,692,24999999000,2037,1,10,62
12925,6462,12924,692,741,25000000000,4292,9,0,59
12926,6463,12927,741,118,25000000000,3765,5,10,45
12927,6463,12926,118,741,25000001000,3030,9,0,40
12928,6464,12929,741,421,24999999000,4556,6,0,38
12929,6464,12928,421,741,25000000000,3477,5,0,59
12930,6465,12931,741,588,24999999000,2539,5,10,75
12931,6465,12930,588,741,25000000000,2420,6,0,25
12932,6466,12933,741,282,24999999000,1457,2,10,29
12933,6466,12932,282,741,25000000000,3525,5,0,33
12934,6467,12935,741,156,24999999000,4489,1,0,53
12935,6467,12934,156,741,24999999000,4355,8,10,75
12936,6468,12937,741,361,24999999000,2757,1,0,88
12937,6468,12936,361,741,25000000000,1724,2,10,38
12938,6469,12939,741,546,24999999000,2684,7,0,51
12939,6469,12938,546,741,25000000000,2558,1,0,10
12940,6470,12941,742,8,24999999000,3111,1,0,40
12941,6470,12940,8,742,24999999000,3602,2,0,29
12942,6471,12943,742,704,25000000000,4701,1,0,43
12943,6471,12942,704,742,25000000000,3897,4,0,42
12944,6472,12945,742,121,24999999000,1787,2,0,23
12945,6472,12944,121,742,25000000000,3768,7,10,93
12946,6473,12947,742,258,24999999000,4507,9,0,71
12947,6473,12946,258,742,25000000000,2641,3,0,51
12948,6474,12949,742,407,25000000000,3831,8,0,82
12949,6474,12948,407,742,25000001000,3969,2,0,69
12950,6475,12951,742,554,25000000000,2330,4,0,34
12951,6475,12950,554,742,25000000000,1034,8,0,75
12952,6476,12953,742,448,25000000000,3030,2,0,24
12953,6476,12952,448,742,25000000000,4869,1,0,56
12954,6477,12955,742,369,24999999000,4971,6,10,24
12955,6477,12954,369,742,24999999000,3849,3,10,29
12956,6478,12957,742,143,25000000000,2361,9,0,36
12957,6478,12956,143,742,25000000000,1673,6,0,95
12958,6479,12959,742,221,24999999000,3189,4,0,79
12959,6479,12958,221,742,24999999000,2819,3,0,15
12960,6480,12961,743,174,24999998000,4065,5,10,40
12961,6480,12960,174,743,24999999000,4425,1,0,24
12962,6481,12963,743,311,25000000000,3104,3,0,11
12963,6481,12962,311,743,25000001000,4323,4,0,52
12964,6482,12965,743,31,24999999000,4556,5,0,77
12965,6482,12964,31,743,24999999000,2281,1,10,16
12966,6483,12967,743,165,24999998000,4026,3,0,91
12967,6483,12966,165,743,24999999000,2350,1,0,76
12968,6484,12969,743,216,25000000000,3942,8,0,18
12969,6484,12968,216,743,25000000000,3033,2,0,35
12970,6485,12971,743,100,25000000000,3058,2,0,54
12971,6485,12970,100,743,25000000000,4664,8,0,20
12972,6486,12973,743,187,24999999000,4002,6,1000,21
12973,6486,12972,187,743,25000000000,1859,5,0,73
12974,6487,12975,743,264,24999999000,1484,1,0,98
12975,6487,12974,264,743,25000000000,3759,1,0,15
12976,6488,12977,743,21,25000001000,1771,7,10,80
12977,6488,12976,21,743,25000001000,3174,7,0,50
12978,6489,12979,743,364,24999999000,1491,3,0,85
12979,6489,12978,364,743,25000000000,4658,4,0,96
12980,6490,12981,744,445,25000000000,4922,3,0,16
12981,6490,12980,445,744,25000001000,3057,5,0,80
12982,6491,12983,744,34,24999999000,1582,2,100,15
12983,6491,12982,34,744,25000000000,2558,7,10,69
12984,6492,12985,744,245,24999999000,3277,6,0,51
12985,6492,12984,245,744,25000000000,1765,7,0,46
12986,6493,12987,744,1,25000000000,3413,9,10,93
12987,6493,12986,1,744,25000000000,1565,8,10,53
12988,6494,12989,744,715,24999999000,1953,5,0,30
12989,6494,12988,715,744,25000000000,1572,1,10,14
12990,6495,12991,744,107,25000000000,4989,7,0,13
12991,6495,12990,107,744,25000001000,3672,3,0,52
12992,6496,12993,744,129,24999999000,2411,7,0,24
12993,6496,12992,129,744,25000000000,3504,8,0,14
12994,6497,12995,744,282,25000000000,4003,9,0,55
12995,6497,12994,282,744,25000000000,3128,3,0,94
12996,6498,12997,744,462,25000000000,4241,6,0,22
12997,6498,12996,462,744,25000000000,2124,1,100,22
12998,6499,12999,744,249,25000000000,1319,2,0,74
12999,6499,12998,249,744,25000001000,3419,5,0,89
13000,6500,13001,745,408,24999999000,2990,7,10,46
13001,6500,13000,408,745,25000000000,3572,5,10,57
13002,6501,13003,745,541,24999999000,1812,6,10,38
13003,6501,13002,541,745,25000000000,1107,8,0,62
13004,6502,13005,745,392,24999999000,1485,7,10,52
13005,6502,13004,392,745,25000000000,4961,6,0,53
13006,6503,13007,745,115,24999999000,2591,9,0,69
13007,6503,13006,115,745,24999999000,2897,3,0,40
13008,6504,13009,745,212,24999999000,1596,8,100,36
13009,6504,13008,212,745,25000000000,1695,7,0,85
13010,6505,13011,745,416,24999999000,1325,7,0,49
13011,6505,13010,416,745,25000000000,2043,1,0,87
13012,6506,13013,745,156,25000000000,3941,9,0,62
13013,6506,13012,156,745,25000000000,4735,5,10,95
13014,6507,13015,745,34,25000000000,1734,2,0,44
13015,6507,13014,34,745,25000000000,1061,6,10,23
13016,6508,13017,745,29,24999999000,2529,7,0,31
13017,6508,13016,29,745,25000000000,4325,1,0,89
13018,6509,13019,745,21,24999999000,1855,9,10,84
13019,6509,13018,21,745,25000000000,3900,8,0,29
13020,6510,13021,746,116,24999999000,4868,4,0,30
13021,6510,13020,116,746,25000000000,3326,2,0,93
13022,6511,13023,746,641,24999999000,2609,5,0,92
13023,6511,13022,641,746,25000000000,4401,1,10,22
13024,6512,13025,746,248,24999999000,2780,4,0,20
13025,6512,13024,248,746,25000000000,4108,8,0,64
13026,6513,13027,746,630,25000000000,3018,7,0,78
13027,6513,13026,630,746,25000001000,3685,5,0,58
13028,6514,13029,746,684,24999999000,1234,8,10,87
13029,6514,13028,684,746,25000000000,2456,2,0,10
13030,6515,13031,746,144,25000000000,4802,9,0,51
13031,6515,13030,144,746,25000000000,4900,3,0,19
13032,6516,13033,746,138,24999999000,1974,6,0,58
13033,6516,13032,138,746,24999999000,2274,8,10,58
13034,6517,13035,746,216,24999999000,4576,5,0,87
13035,6517,13034,216,746,25000000000,4489,7,0,49
13036,6518,13037,746,135,24999999000,1522,9,0,76
13037,6518,13036,135,746,25000000000,1821,2,10,53
13038,6519,13039,746,306,24999999000,3671,9,10,30
13039,6519,13038,306,746,24999999000,2996,8,0,12
13040,6520,13041,747,165,25000000000,4914,1,0,98
13041,6520,13040,165,747,25000000000,1968,9,0,24
13042,6521,13043,747,381,25000000000,2702,3,100,98
13043,6521,13042,381,747,25000000000,3202,4,10,20
13044,6522,13045,747,164,24999999000,4080,9,0,74
13045,6522,13044,164,747,25000000000,1056,9,0,68
13046,6523,13047,747,492,25000000000,3573,4,100,36
13047,6523,13046,492,747,25000001000,1100,5,0,70
13048,6524,13049,747,107,24999999000,3183,2,0,61
13049,6524,13048,107,747,24999999000,2398,4,0,59
13050,6525,13051,747,112,24999998000,4586,5,0,72
13051,6525,13050,112,747,24999999000,4680,6,0,26
13052,6526,13053,747,164,24999999000,3860,5,0,58
13053,6526,13052,164,747,25000000000,4860,3,0,13
13054,6527,13055,747,19,24999999000,4355,6,0,88
13055,6527,13054,19,747,25000000000,1876,7,0,46
13056,6528,13057,747,586,25000000000,3896,6,0,12
13057,6528,13056,586,747,25000000000,2968,3,0,38
13058,6529,13059,747,32,24999999000,1277,2,0,64
13059,6529,13058,32,747,25000000000,2276,4,0,97
13060,6530,13061,748,21,25000001000,2092,9,0,94
13061,6530,13060,21,748,25000001000,2938,4,0,34
13062,6531,13063,748,372,24999999000,3544,2,1000,78
13063,6531,13062,372,748,24999999000,1052,7,10,65
13064,6532,13065,748,34,24999999000,3990,1,100,42
13065,6532,13064,34,748,25000000000,4560,8,0,45
13066,6533,13067,748,236,24999999000,2646,8,0,60
13067,6533,13066,236,748,25000000000,1656,9,100,12
13068,6534,13069,748,634,25000000000,4792,5,10,63
13069,6534,13068,634,748,25000000000,4225,1,10,19
13070,6535,13071,748,670,24999999000,2041,4,0,34
13071,6535,13070,670,748,25000000000,2986,7,0,27
13072,6536,13073,748,175,25000000000,3648,7,0,37
13073,6536,13072,175,748,25000000000,1508,7,10,35
13074,6537,13075,748,573,25000000000,1851,9,0,96
13075,6537,13074,573,748,25000000000,3988,2,0,24
13076,6538,13077,748,104,24999999000,3288,7,10,42
13077,6538,13076,104,748,25000000000,2836,4,0,29
13078,6539,13079,748,669,25000000000,3164,5,0,19
13079,6539,13078,669,748,25000000000,1237,1,100,45
13080,6540,13081,749,3,24999999000,2444,1,0,46
13081,6540,13080,3,749,25000000000,4667,7,0,80
13082,6541,13083,749,186,25000000000,1475,8,0,58
13083,6541,13082,186,749,25000000000,1357,8,0,49
13084,6542,13085,749,4,24999999000,1142,2,0,20
13085,6542,13084,4,749,25000000000,2009,7,10,57
13086,6543,13087,749,113,24999999000,1055,7,0,70
13087,6543,13086,113,749,25000000000,1388,1,0,69
13088,6544,13089,749,404,24999999000,3609,1,0,25
13089,6544,13088,404,749,25000000000,4272,8,0,84
13090,6545,13091,749,306,25000000000,2374,6,0,12
13091,6545,13090,306,749,25000000000,4087,6,10,80
13092,6546,13093,749,170,24999999000,2731,1,0,41
13093,6546,13092,170,749,24999999000,1348,5,10,67
13094,6547,13095,749,288,24999999000,4020,6,0,72
13095,6547,13094,288,749,25000000000,4793,6,0,26
13096,6548,13097,749,308,24999999000,4264,9,0,91
13097,6548,13096,308,749,24999999000,3798,2,0,63
13098,6549,13099,749,651,24999999000,2551,1,100,62
13099,6549,13098,651,749,24999999000,3262,2,0,44
13100,6550,13101,750,153,25000000000,2854,3,0,20
13101,6550,13100,153,750,25000001000,1535,9,0,99
